pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,stand_L,stand_R,p_throws_L,p_throws_R,inning_topbot_Bot,inning_topbot_Top,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_4th outfielder,of_fielding_alignment_Standard,of_fielding_alignment_Strategic,pitcher_545333,pitcher_571578,pitcher_572971,pitcher_596001,pitcher_605400
FT,1,2,0,0,0,2,3,25,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
CH,0,2,0,0,0,2,3,25,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
SL,0,1,0,0,0,2,3,25,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FC,0,0,0,0,0,2,3,25,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FF,3,2,0,0,0,1,3,24,7,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FF,2,2,0,0,0,1,3,24,6,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
KC,2,2,0,0,0,1,3,24,5,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FF,2,1,0,0,0,1,3,24,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FC,2,0,0,0,0,1,3,24,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
KC,1,0,0,0,0,1,3,24,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
KC,0,0,0,0,0,1,3,24,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FF,0,1,0,0,0,0,3,23,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,0,0,0,0,0,3,23,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
KC,0,2,0,0,0,2,2,16,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
KC,0,1,0,0,0,2,2,16,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,0,0,0,0,2,2,16,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
SL,1,1,0,0,0,1,2,15,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,1,0,0,0,1,2,15,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,0,0,0,0,1,2,15,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,2,0,0,0,0,0,2,14,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FC,1,0,0,0,0,0,2,14,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
SL,0,0,0,0,0,0,2,14,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
KC,3,2,0,1,1,2,1,10,7,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FF,2,2,0,1,1,2,1,10,6,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
KC,2,2,0,1,1,2,1,10,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FC,2,1,0,1,1,2,1,10,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
KC,1,1,0,1,1,2,1,10,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
KC,0,1,0,1,1,2,1,10,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
CH,0,0,0,1,1,2,1,10,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,0,0,0,1,2,1,9,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
SL,0,2,0,0,1,1,1,8,4,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,2,0,0,1,1,1,8,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,1,0,0,1,1,1,8,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,0,0,0,1,1,1,8,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,1,1,0,0,1,0,1,7,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
CH,1,0,0,0,1,0,1,7,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FC,0,0,0,0,1,0,1,7,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
FF,3,2,0,0,0,0,1,6,7,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
SL,2,2,0,0,0,0,1,6,6,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
SL,1,2,0,0,0,0,1,6,5,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,1,2,0,0,0,0,1,6,4,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,1,1,0,0,0,0,1,6,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,1,0,0,0,0,0,1,6,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FF,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
FT,2,2,0,0,0,2,8,62,5,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,2,1,0,0,0,2,8,62,4,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,1,1,0,0,0,2,8,62,3,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,1,0,0,0,0,2,8,62,2,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,0,0,0,0,0,2,8,62,1,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,1,2,0,0,0,1,8,61,6,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,2,0,0,0,1,8,61,5,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,1,2,0,0,0,1,8,61,4,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,1,0,0,0,1,8,61,3,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,0,1,0,0,0,1,8,61,2,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,0,0,0,0,0,1,8,61,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,3,2,0,0,0,0,8,60,6,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,2,2,0,0,0,0,8,60,5,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,2,1,0,0,0,0,8,60,4,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,1,0,0,0,0,8,60,3,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,0,1,0,0,0,0,8,60,2,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,0,0,0,0,0,0,8,60,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,2,1,0,0,0,2,7,55,4,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,2,0,0,0,0,2,7,55,3,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,1,0,0,0,0,2,7,55,2,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,0,0,0,0,0,2,7,55,1,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,0,0,0,0,0,1,7,54,1,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,1,0,0,0,0,0,7,53,2,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,0,0,0,0,0,0,7,53,1,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FT,2,1,0,0,0,2,7,52,4,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
CH,1,1,0,0,0,2,7,52,3,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FF,0,1,0,0,0,2,7,52,2,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,0,0,0,0,0,2,7,52,1,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,2,2,0,0,0,1,7,51,5,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,1,2,0,0,0,1,7,51,4,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,1,1,0,0,0,1,7,51,3,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,0,1,0,0,0,1,7,51,2,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,0,0,0,0,0,1,7,51,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
CH,0,1,0,0,0,0,7,50,2,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FC,0,0,0,0,0,0,7,50,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
KC,0,1,0,1,1,2,6,49,2,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,0,0,0,1,1,2,6,49,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FT,2,2,0,0,1,2,6,48,6,0,2,0,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
FT,1,2,0,0,1,2,6,48,5,0,2,0,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
CH,1,2,0,0,1,2,6,48,4,0,2,0,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
KC,1,1,0,0,1,2,6,48,3,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,0,0,0,1,2,6,48,2,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,0,0,0,0,1,2,6,48,1,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,3,2,0,0,0,2,6,47,6,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,2,2,0,0,0,2,6,47,5,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,2,1,0,0,0,2,6,47,4,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,1,1,0,0,0,2,6,47,3,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,1,0,0,0,0,2,6,47,2,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,0,0,0,0,0,2,6,47,1,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,1,0,0,0,0,1,6,46,2,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,0,0,0,0,0,1,6,46,1,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,0,0,0,0,0,0,6,45,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,3,2,1,1,0,2,6,44,7,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
SL,2,2,1,1,0,2,6,44,6,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FC,2,2,1,1,0,2,6,44,5,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
SL,2,1,1,1,0,2,6,44,4,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FC,1,1,1,1,0,2,6,44,3,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FC,1,0,1,1,0,2,6,44,2,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
CH,0,0,1,1,0,2,6,44,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,2,2,1,1,0,1,6,43,5,0,2,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,2,1,1,1,0,1,6,43,4,0,2,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,1,1,1,1,0,1,6,43,3,0,2,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,0,1,1,1,0,1,6,43,2,0,2,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,0,0,1,1,0,1,6,43,1,0,2,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,0,0,0,0,1,1,6,42,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FC,3,1,0,0,0,1,6,41,5,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FC,2,1,0,0,0,1,6,41,4,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
CH,2,0,0,0,0,1,6,41,3,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FC,1,0,0,0,0,1,6,41,2,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,0,0,0,0,0,1,6,41,1,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,3,1,0,0,0,0,6,40,5,0,2,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,3,0,0,0,0,0,6,40,4,0,2,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,2,0,0,0,0,0,6,40,3,0,2,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,1,0,0,0,0,0,6,40,2,0,2,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,0,0,0,0,0,0,6,40,1,0,2,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FF,2,2,0,1,0,2,5,39,5,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,2,0,1,0,2,5,39,4,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,1,1,0,1,0,2,5,39,3,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,0,1,0,1,0,2,5,39,2,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,0,0,0,1,0,2,5,39,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,2,0,1,0,1,5,38,4,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,1,0,1,0,1,5,38,3,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,0,1,0,1,0,1,5,38,2,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,0,0,0,1,0,1,5,38,1,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,0,0,0,1,0,0,5,37,1,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,2,1,0,0,0,0,5,36,4,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,1,1,0,0,0,0,5,36,3,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
KC,1,0,0,0,0,0,5,36,2,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,0,0,0,0,0,0,5,36,1,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,0,1,0,0,1,2,5,35,2,0,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FC,0,0,0,0,1,2,5,35,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
SL,1,1,0,0,0,2,5,34,3,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
SL,0,1,0,0,0,2,5,34,2,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FC,0,0,0,0,0,2,5,34,1,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,2,1,0,0,0,1,5,33,4,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,1,1,0,0,0,1,5,33,3,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,1,0,0,0,0,1,5,33,2,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,0,0,0,0,0,1,5,33,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,1,0,0,0,0,0,5,32,2,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,0,0,0,0,0,0,5,32,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FF,0,0,0,0,1,2,4,31,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,2,1,0,0,1,1,4,30,4,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,2,0,0,0,1,1,4,30,3,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,1,0,0,0,1,1,4,30,2,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,0,0,0,0,1,1,4,30,1,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,3,2,0,0,0,1,4,29,7,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,2,2,0,0,0,1,4,29,6,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,2,2,0,0,0,1,4,29,5,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,2,1,0,0,0,1,4,29,4,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,1,1,0,0,0,1,4,29,3,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,1,0,0,0,0,1,4,29,2,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,0,0,0,0,0,1,4,29,1,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,0,1,0,0,0,0,4,28,2,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,0,0,0,0,0,0,4,28,1,0,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,0,1,0,1,0,2,4,27,2,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,0,0,0,1,0,2,4,27,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
SL,0,0,0,1,1,2,4,26,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,3,0,0,1,0,2,4,25,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
CH,2,0,0,1,0,2,4,25,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FC,1,0,0,1,0,2,4,25,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FC,0,0,0,1,0,2,4,25,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
CH,2,2,0,0,1,1,4,24,5,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
SL,1,2,0,0,1,1,4,24,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FC,1,1,0,0,1,1,4,24,3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FC,0,1,0,0,1,1,4,24,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
SL,0,0,0,0,1,1,4,24,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
SL,0,2,0,0,1,0,4,23,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,0,1,0,0,1,0,4,23,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,0,0,0,0,1,0,4,23,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,3,1,0,0,0,0,4,22,5,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,3,0,0,0,0,0,4,22,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,2,0,0,0,0,0,4,22,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FT,1,0,0,0,0,0,4,22,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
CH,0,0,0,0,0,0,4,22,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FF,3,1,0,0,1,2,3,21,5,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FT,2,1,0,0,1,2,3,21,4,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,2,0,0,0,1,2,3,21,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,1,0,0,0,1,2,3,21,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FT,0,0,0,0,1,2,3,21,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,3,2,0,0,0,2,3,20,6,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,2,2,0,0,0,2,3,20,5,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,2,1,0,0,0,2,3,20,4,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,1,0,0,0,2,3,20,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,0,1,0,0,0,2,3,20,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,0,0,0,0,0,2,3,20,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,2,0,0,0,1,3,19,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,1,2,0,0,0,1,3,19,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,0,2,0,0,0,1,3,19,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,0,1,0,0,0,1,3,19,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,0,0,0,0,0,1,3,19,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FT,1,2,0,0,0,0,3,18,5,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FT,1,2,0,0,0,0,3,18,4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
FF,0,2,0,0,0,0,3,18,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CH,0,1,0,0,0,0,3,18,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,0,0,0,0,0,0,3,18,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FT,3,1,0,0,0,2,3,17,5,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
CH,2,1,0,0,0,2,3,17,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
FT,1,1,0,0,0,2,3,17,3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
CH,1,0,0,0,0,2,3,17,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
SL,0,0,0,0,0,2,3,17,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
FT,2,2,0,0,0,1,3,16,5,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
SL,1,2,0,0,0,1,3,16,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FT,1,1,0,0,0,1,3,16,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FT,1,0,0,0,0,1,3,16,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,0,0,0,0,0,1,3,16,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FT,1,0,0,0,0,0,3,15,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
SL,0,0,0,0,0,0,3,15,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
FF,1,2,0,1,0,2,2,14,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
FF,1,1,0,1,0,2,2,14,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,0,0,1,0,2,2,14,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
CH,0,0,0,1,0,2,2,14,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,1,2,0,1,0,1,2,13,4,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
KC,1,1,0,1,0,1,2,13,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
FF,1,0,0,1,0,1,2,13,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
