pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,stand_L,stand_R,p_throws_L,p_throws_R,inning_topbot_Bot,inning_topbot_Top,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_4th outfielder,of_fielding_alignment_Standard,of_fielding_alignment_Strategic
SI,0,0,1,1,0,1,7,55,1,0,5,0,5,1,0,1,0,1,0,0,1,0,0,1,0
CH,0,0,1,1,0,0,7,54,1,0,5,0,5,0,1,1,0,1,0,0,1,0,0,1,0
CH,0,0,0,0,1,0,7,53,1,0,5,0,5,0,1,1,0,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,0,7,52,1,0,5,0,5,1,0,1,0,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,2,7,51,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,1,7,50,1,0,5,5,0,1,0,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,0,7,49,1,0,5,5,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,6,48,1,0,5,0,5,0,1,0,1,1,0,1,0,0,0,0,1
FF,0,0,0,0,0,1,6,47,1,0,5,0,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,6,46,1,0,5,0,5,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,6,45,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,1,6,44,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,6,43,1,0,5,5,0,1,0,1,0,0,1,0,1,0,0,1,0
CU,0,0,0,0,1,0,6,42,1,0,3,3,0,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,6,41,1,0,3,3,0,1,0,1,0,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,0,6,40,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,0,6,39,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,6,38,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,2,5,37,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,1,5,36,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,5,35,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
FF,0,0,0,0,0,2,5,34,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,5,33,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,5,32,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,0,1,2,4,31,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,1,1,4,30,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,4,29,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
FC,0,0,0,0,0,0,4,28,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
SL,0,0,0,0,1,2,4,27,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,1,4,26,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,0,4,25,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,4,24,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,2,3,23,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,3,22,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,0,3,21,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
FT,0,0,0,0,0,0,3,20,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
KC,0,0,1,1,1,2,3,19,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,1,1,1,1,3,18,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,1,1,0,1,3,17,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,1,0,1,0,3,16,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,1,0,0,3,15,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,14,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,2,13,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
SL,0,0,0,0,0,1,2,12,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,2,11,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
SL,0,0,0,0,0,2,2,10,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,2,9,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,2,8,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,1,7,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
FC,0,0,0,0,1,1,1,6,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
FC,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,1,2,9,85,1,9,7,7,9,1,0,0,1,0,1,1,0,0,0,0,1
FT,0,0,0,0,1,1,9,84,1,9,7,7,9,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,0,0,1,9,83,1,9,7,7,9,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,9,82,1,9,7,7,9,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,1,2,8,81,1,9,7,9,7,0,1,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,0,1,2,8,80,1,9,7,9,7,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,1,1,8,79,1,9,7,9,7,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,8,78,1,9,7,9,7,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,8,77,1,9,7,9,7,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,8,76,1,9,7,7,9,1,0,0,1,0,1,1,0,0,0,1,0
CH,0,0,0,0,0,1,8,75,1,9,7,7,9,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,1,1,8,74,1,9,5,5,9,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,0,8,73,1,9,5,5,9,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,0,8,72,1,9,5,5,9,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,7,71,1,9,5,9,5,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,7,70,1,9,5,9,5,1,0,0,1,1,0,0,1,0,0,0,1
SL,0,0,0,0,1,1,7,69,1,8,5,8,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,7,68,1,8,5,8,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,1,1,0,0,7,67,1,6,5,6,5,0,1,0,1,1,0,0,0,1,0,1,0
SL,0,0,0,0,1,0,7,66,1,6,5,6,5,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,7,65,1,6,5,6,5,1,0,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,1,0,2,7,64,1,6,5,5,6,1,0,0,1,0,1,0,0,1,0,1,0
FF,0,0,0,1,0,1,7,63,1,6,5,5,6,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,1,0,0,7,62,1,6,5,5,6,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,7,61,1,6,5,5,6,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,2,6,60,1,6,5,6,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,6,59,1,6,5,6,5,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,0,6,58,1,6,5,6,5,1,0,0,1,1,0,0,0,1,0,1,0
FF,0,0,0,0,1,2,6,57,1,6,5,5,6,1,0,1,0,0,1,0,1,0,0,1,0
SI,0,0,0,0,1,1,6,56,1,6,5,5,6,1,0,0,1,0,1,1,0,0,0,1,0
SI,0,0,0,0,1,0,6,55,1,6,5,5,6,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,0,6,54,1,6,5,5,6,1,0,0,1,0,1,1,0,0,0,1,0
CH,0,0,1,1,1,2,5,53,1,6,5,6,5,1,0,0,1,1,0,0,0,1,0,1,0
SL,0,0,1,1,1,1,5,52,1,6,5,6,5,0,1,0,1,1,0,0,0,1,0,1,0
SI,0,0,0,1,1,1,5,51,1,6,5,6,5,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,1,1,5,50,1,6,5,6,5,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,1,5,49,1,6,5,6,5,1,0,1,0,1,0,1,0,0,0,1,0
CU,0,0,1,1,0,1,5,48,1,3,5,3,5,1,0,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,0,1,1,5,47,1,3,5,3,5,0,1,1,0,1,0,0,1,0,0,0,1
CH,0,0,0,0,1,0,5,46,1,3,5,3,5,0,1,1,0,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,0,5,45,1,3,5,3,5,0,1,1,0,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,2,5,44,1,3,5,5,3,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,1,5,43,1,3,5,5,3,1,0,1,0,0,1,0,0,1,0,1,0
KC,0,0,0,0,0,0,5,42,1,3,5,5,3,0,1,1,0,0,1,0,1,0,0,1,0
FT,0,0,0,1,0,2,4,41,1,3,5,3,5,1,0,1,0,1,0,1,0,0,0,1,0
FT,0,0,0,0,0,2,4,40,1,3,5,3,5,0,1,1,0,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,1,4,39,1,3,5,3,5,0,1,1,0,1,0,0,0,1,0,1,0
FT,0,0,0,0,0,0,4,38,1,3,5,3,5,0,1,1,0,1,0,1,0,0,0,1,0
FF,0,0,1,0,1,2,4,37,1,3,5,5,3,1,0,1,0,0,1,0,0,1,0,1,0
CH,0,0,1,0,1,1,4,36,1,3,5,5,3,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,1,1,1,1,4,35,1,3,3,3,3,1,0,1,0,0,1,0,0,1,0,1,0
SL,0,0,1,1,1,1,4,34,1,3,2,2,3,1,0,1,0,0,1,0,1,0,0,1,0
CH,0,0,1,1,1,0,4,33,1,3,2,2,3,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,0,4,32,1,3,2,2,3,1,0,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,1,0,4,31,1,3,2,2,3,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,4,30,1,3,2,2,3,1,0,1,0,0,1,0,0,1,0,1,0
CU,0,0,0,0,0,2,3,29,1,3,2,3,2,1,0,1,0,1,0,1,0,0,0,0,1
CU,0,0,0,0,0,1,3,28,1,3,2,3,2,1,0,1,0,1,0,1,0,0,0,1,0
CU,0,0,0,0,0,0,3,27,1,3,2,3,2,0,1,1,0,1,0,0,1,0,0,1,0
KC,0,0,0,0,0,2,3,26,1,3,2,2,3,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,25,1,3,2,2,3,1,0,1,0,0,1,0,0,1,0,1,0
FF,0,0,0,0,0,0,3,24,1,3,2,2,3,0,1,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,2,2,23,1,3,2,3,2,0,1,1,0,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,2,2,22,1,3,2,3,2,0,1,1,0,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,2,2,21,1,2,2,2,2,1,0,1,0,1,0,0,0,1,0,1,0
FT,0,0,0,0,0,1,2,20,1,2,2,2,2,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,0,2,19,1,2,2,2,2,0,1,1,0,1,0,0,0,1,0,1,0
KC,0,0,1,0,0,2,2,18,1,2,2,2,2,1,0,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,1,1,0,2,17,1,2,2,2,2,1,0,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,0,2,16,1,2,2,2,2,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,2,15,1,2,2,2,2,1,0,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,0,2,14,1,2,1,1,2,0,1,1,0,0,1,0,1,0,0,1,0
FT,0,0,1,1,0,2,1,13,1,2,1,2,1,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,1,0,1,2,1,12,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1
FC,0,0,0,1,1,1,1,11,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
CU,0,0,0,1,1,1,1,10,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
FT,0,0,0,0,1,1,1,9,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,1,8,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,0,1,7,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
FF,0,0,0,1,1,2,1,6,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
CH,0,0,0,1,1,2,1,5,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
KC,0,0,0,0,1,2,1,4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
CH,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
KC,0,0,1,1,0,2,9,73,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0
KC,0,0,1,1,0,1,9,72,1,0,2,0,2,1,0,0,1,1,0,0,0,1,0,1,0
FF,0,0,0,0,1,1,9,71,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0
KC,0,0,0,0,0,1,9,70,1,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,69,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,9,68,1,0,2,2,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,1,9,67,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,66,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,2,8,65,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,1,8,64,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,0,8,63,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,8,62,1,0,2,2,0,1,0,1,0,0,1,0,0,1,0,1,0
CH,0,0,0,1,0,2,8,61,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
FC,0,0,0,0,0,2,8,60,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
CU,0,0,0,0,0,1,8,59,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
CH,0,0,0,0,0,0,8,58,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,2,7,57,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,1,7,56,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,0,7,55,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,1,0,2,7,54,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,7,53,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,1,7,52,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,7,51,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,2,6,50,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,2,6,49,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,1,6,48,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,0,6,47,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,1,0,1,2,6,46,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
FF,0,0,0,1,1,2,6,45,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,1,1,6,44,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
FT,0,0,0,0,1,1,6,43,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,6,42,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,6,41,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,1,0,2,5,40,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,2,5,39,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,5,38,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,0,5,37,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,0,1,2,5,36,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,2,5,35,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,5,34,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,5,33,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
CH,0,0,0,1,1,2,4,32,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,1,0,2,4,31,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,1,0,1,4,30,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,1,0,0,4,29,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,0,4,28,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,1,0,2,4,27,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,1,4,26,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,1,0,4,25,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,4,24,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,1,1,0,2,3,23,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,1,0,1,1,3,22,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,1,0,1,0,3,21,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,1,0,0,3,20,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,0,3,19,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,2,3,18,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,2,3,17,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,16,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,3,15,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,0,2,2,14,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,1,0,1,2,13,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,1,0,0,2,12,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,0,2,11,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
CU,0,0,0,1,0,2,2,10,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
FF,0,0,0,1,0,1,2,9,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,0,0,2,8,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,2,7,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
SI,0,0,0,0,0,2,1,6,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,1,1,5,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
FF,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
SL,0,0,0,0,1,2,9,75,1,2,4,2,4,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,9,74,1,2,4,2,4,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,9,73,1,2,4,2,4,0,1,1,0,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,0,9,72,1,2,4,2,4,0,1,1,0,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,2,9,71,1,2,4,4,2,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,1,9,70,1,2,4,4,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,69,1,2,4,4,2,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,1,2,8,68,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,1,1,8,67,1,2,4,2,4,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,1,8,66,1,2,4,2,4,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,8,65,1,2,4,2,4,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,1,1,1,2,8,64,1,2,4,4,2,1,0,1,0,0,1,1,0,0,0,1,0
FC,0,0,1,1,1,2,8,63,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,1,1,2,8,62,1,2,3,3,2,1,0,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,1,0,2,8,61,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,0,1,8,60,1,2,3,3,2,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,8,59,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,0,0,0,8,58,1,2,3,3,2,1,0,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,1,0,2,7,57,1,2,3,2,3,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,1,0,1,7,56,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,1,0,1,7,55,1,1,3,1,3,1,0,0,1,1,0,1,0,0,0,1,0
KC,0,0,0,0,0,1,7,54,1,1,3,1,3,1,0,0,1,1,0,1,0,0,0,1,0
KC,0,0,0,0,0,0,7,53,1,1,3,1,3,1,0,0,1,1,0,1,0,0,0,1,0
KC,0,0,0,0,0,2,7,52,1,1,3,3,1,0,1,1,0,0,1,0,0,1,0,1,0
KC,0,0,0,0,0,1,7,51,1,1,3,3,1,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,7,50,1,1,3,3,1,1,0,1,0,0,1,1,0,0,0,1,0
SL,0,0,0,1,0,2,6,49,1,1,3,1,3,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,1,0,1,6,48,1,1,3,1,3,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,1,6,47,1,1,3,1,3,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,0,6,46,1,1,3,1,3,0,1,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,1,0,2,6,45,1,1,3,3,1,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,2,6,44,1,1,3,3,1,1,0,1,0,0,1,1,0,0,0,1,0
CH,0,0,0,0,0,1,6,43,1,1,3,3,1,0,1,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,0,6,42,1,1,3,3,1,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,5,41,1,1,3,1,3,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,5,40,1,1,3,1,3,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,5,39,1,1,3,1,3,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,0,5,38,1,1,3,1,3,1,0,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,0,1,2,5,37,1,1,3,3,1,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,1,5,36,1,1,3,3,1,1,0,1,0,0,1,1,0,0,0,1,0
SI,0,0,0,0,1,0,5,35,1,1,3,3,1,0,1,1,0,0,1,0,0,1,0,1,0
CH,0,0,0,0,0,0,5,34,1,1,3,3,1,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,4,33,1,1,3,1,3,1,0,0,1,1,0,1,0,0,0,1,0
CU,0,0,0,0,0,1,4,32,1,1,3,1,3,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,4,31,1,1,3,1,3,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,1,0,0,2,4,30,1,1,3,3,1,1,0,1,0,0,1,1,0,0,0,1,0
CH,0,0,1,0,0,1,4,29,1,1,3,3,1,0,1,1,0,0,1,0,0,1,0,1,0
